well_tag_number,drilling_method_code,date_added
4420,EXCAVATING,2021-12-13
4421,EXCAVATING,2021-12-13
4422,EXCAVATING,2021-12-13
4423,EXCAVATING,2021-12-13
4424,EXCAVATING,2021-12-13
4425,EXCAVATING,2021-12-13
4426,EXCAVATING,2021-12-13
4427,OTHER,2021-12-13
4428,EXCAVATING,2021-12-13
4430,EXCAVATING,2021-12-13
4432,EXCAVATING,2021-12-13
4433,EXCAVATING,2021-12-13
4435,EXCAVATING,2021-12-13
4436,EXCAVATING,2021-12-13
4437,EXCAVATING,2021-12-13
4439,EXCAVATING,2021-12-13
4441,EXCAVATING,2021-12-13
4442,OTHER,2021-12-13
4443,OTHER,2021-12-13
4444,EXCAVATING,2021-12-13
4448,EXCAVATING,2021-12-13
4450,EXCAVATING,2021-12-13
4451,OTHER,2021-12-13
4452,OTHER,2021-12-13
4453,OTHER,2021-12-13
4454,EXCAVATING,2021-12-13
4457,OTHER,2021-12-13
4458,EXCAVATING,2021-12-13
4460,EXCAVATING,2021-12-13
4461,EXCAVATING,2021-12-13
4462,OTHER,2021-12-13
4463,EXCAVATING,2021-12-13
4464,EXCAVATING,2021-12-13
4465,EXCAVATING,2021-12-13
4466,EXCAVATING,2021-12-13
4467,EXCAVATING,2021-12-13
4468,EXCAVATING,2021-12-13
4469,OTHER,2021-12-13
4470,EXCAVATING,2021-12-13
4471,EXCAVATING,2021-12-13
4472,EXCAVATING,2021-12-13
4473,EXCAVATING,2021-12-13
4474,EXCAVATING,2021-12-13
4475,EXCAVATING,2021-12-13
4476,EXCAVATING,2021-12-13
4477,EXCAVATING,2021-12-13
4478,EXCAVATING,2021-12-13
4479,OTHER,2021-12-13
4480,OTHER,2021-12-13
4481,OTHER,2021-12-13
4482,OTHER,2021-12-13
4483,EXCAVATING,2021-12-13
4484,OTHER,2021-12-13
4485,OTHER,2021-12-13
4486,OTHER,2021-12-13
4487,EXCAVATING,2021-12-13
4488,OTHER,2021-12-13
4489,EXCAVATING,2021-12-13
4490,OTHER,2021-12-13
4491,EXCAVATING,2021-12-13
4492,EXCAVATING,2021-12-13
4494,EXCAVATING,2021-12-13
4495,EXCAVATING,2021-12-13
4496,OTHER,2021-12-13
4497,EXCAVATING,2021-12-13
4498,EXCAVATING,2021-12-13
4500,EXCAVATING,2021-12-13
4501,OTHER,2021-12-13
4502,OTHER,2021-12-13
4503,OTHER,2021-12-13
4504,OTHER,2021-12-13
4505,OTHER,2021-12-13
4506,EXCAVATING,2021-12-13
4507,OTHER,2021-12-13
4509,EXCAVATING,2021-12-13
4510,EXCAVATING,2021-12-13
4512,OTHER,2021-12-13
4513,EXCAVATING,2021-12-13
4514,OTHER,2021-12-13
4515,EXCAVATING,2021-12-13
4516,EXCAVATING,2021-12-13
4517,OTHER,2021-12-13
4519,OTHER,2021-12-13
4520,EXCAVATING,2021-12-13
4521,OTHER,2021-12-13
4522,EXCAVATING,2021-12-13
4523,EXCAVATING,2021-12-13
4524,OTHER,2021-12-13
4525,EXCAVATING,2021-12-13
4526,EXCAVATING,2021-12-13
4528,EXCAVATING,2021-12-13
4529,EXCAVATING,2021-12-13
4531,EXCAVATING,2021-12-13
4533,EXCAVATING,2021-12-13
4534,OTHER,2021-12-13
4535,OTHER,2021-12-13
4536,EXCAVATING,2021-12-13
4537,OTHER,2021-12-13
4539,OTHER,2021-12-13
4540,EXCAVATING,2021-12-13
4541,EXCAVATING,2021-12-13
4544,EXCAVATING,2021-12-13
4545,OTHER,2021-12-13
4546,OTHER,2021-12-13
4547,OTHER,2021-12-13
4548,EXCAVATING,2021-12-13
4549,OTHER,2021-12-13
4550,EXCAVATING,2021-12-13
4551,EXCAVATING,2021-12-13
4552,EXCAVATING,2021-12-13
4553,EXCAVATING,2021-12-13
4555,EXCAVATING,2021-12-13
4556,EXCAVATING,2021-12-13
4557,EXCAVATING,2021-12-13
4558,OTHER,2021-12-13
4559,EXCAVATING,2021-12-13
4560,EXCAVATING,2021-12-13
4561,OTHER,2021-12-13
4562,OTHER,2021-12-13
4563,OTHER,2021-12-13
4564,OTHER,2021-12-13
4566,OTHER,2021-12-13
4567,OTHER,2021-12-13
4568,OTHER,2021-12-13
4569,OTHER,2021-12-13
4570,EXCAVATING,2021-12-13
4571,OTHER,2021-12-13
4572,EXCAVATING,2021-12-13
4573,OTHER,2021-12-13
4575,OTHER,2021-12-13
4576,EXCAVATING,2021-12-13
4577,OTHER,2021-12-13
4578,EXCAVATING,2021-12-13
4580,OTHER,2021-12-13
4581,EXCAVATING,2021-12-13
4582,EXCAVATING,2021-12-13
4585,EXCAVATING,2021-12-13
4586,EXCAVATING,2021-12-13
4587,OTHER,2021-12-13
4588,OTHER,2021-12-13
4589,EXCAVATING,2021-12-13
4590,OTHER,2021-12-13
4591,EXCAVATING,2021-12-13
4592,OTHER,2021-12-13
4593,OTHER,2021-12-13
4595,OTHER,2021-12-13
4596,OTHER,2021-12-13
4597,EXCAVATING,2021-12-13
4598,EXCAVATING,2021-12-13
4599,OTHER,2021-12-13
4600,OTHER,2021-12-13
4601,EXCAVATING,2021-12-13
4602,OTHER,2021-12-13
4603,EXCAVATING,2021-12-13
4604,OTHER,2021-12-13
4605,EXCAVATING,2021-12-13
4606,EXCAVATING,2021-12-13
4607,EXCAVATING,2021-12-13
4609,EXCAVATING,2021-12-13
4610,OTHER,2021-12-13
4611,EXCAVATING,2021-12-13
4612,EXCAVATING,2021-12-13
4613,EXCAVATING,2021-12-13
4614,EXCAVATING,2021-12-13
4615,EXCAVATING,2021-12-13
4616,EXCAVATING,2021-12-13
4617,EXCAVATING,2021-12-13
4618,EXCAVATING,2021-12-13
4619,EXCAVATING,2021-12-13
4620,EXCAVATING,2021-12-13
4621,EXCAVATING,2021-12-13
4622,OTHER,2021-12-13
4623,EXCAVATING,2021-12-13
4624,OTHER,2021-12-13
4625,EXCAVATING,2021-12-13
4626,EXCAVATING,2021-12-13
4627,EXCAVATING,2021-12-13
4628,EXCAVATING,2021-12-13
4629,EXCAVATING,2021-12-13
4631,EXCAVATING,2021-12-13
4632,OTHER,2021-12-13
4633,OTHER,2021-12-13
4634,EXCAVATING,2021-12-13
4635,EXCAVATING,2021-12-13
4636,OTHER,2021-12-13
4637,OTHER,2021-12-13
4638,EXCAVATING,2021-12-13
4639,EXCAVATING,2021-12-13
4640,OTHER,2021-12-13
4641,EXCAVATING,2021-12-13
4642,EXCAVATING,2021-12-13
4643,EXCAVATING,2021-12-13
4644,EXCAVATING,2021-12-13
4646,EXCAVATING,2021-12-13
4647,EXCAVATING,2021-12-13
4648,OTHER,2021-12-13
4649,EXCAVATING,2021-12-13
4650,EXCAVATING,2021-12-13
4651,EXCAVATING,2021-12-13
4652,EXCAVATING,2021-12-13
4653,EXCAVATING,2021-12-13
4654,EXCAVATING,2021-12-13
4655,EXCAVATING,2021-12-13
4656,EXCAVATING,2021-12-13
4657,OTHER,2021-12-13
4658,EXCAVATING,2021-12-13
4659,EXCAVATING,2021-12-13
4660,OTHER,2021-12-13
4661,OTHER,2021-12-13
4662,OTHER,2021-12-13
4663,OTHER,2021-12-13
4664,EXCAVATING,2021-12-13
4665,EXCAVATING,2021-12-13
4667,EXCAVATING,2021-12-13
4668,EXCAVATING,2021-12-13
4670,EXCAVATING,2021-12-13
4672,EXCAVATING,2021-12-13
4673,EXCAVATING,2021-12-13
4674,OTHER,2021-12-13
4675,OTHER,2021-12-13
4676,EXCAVATING,2021-12-13
4677,EXCAVATING,2021-12-13
4678,EXCAVATING,2021-12-13
4679,EXCAVATING,2021-12-13
4680,EXCAVATING,2021-12-13
4682,OTHER,2021-12-13
4683,EXCAVATING,2021-12-13
4684,OTHER,2021-12-13
4685,EXCAVATING,2021-12-13
4686,OTHER,2021-12-13
4687,OTHER,2021-12-13
4688,EXCAVATING,2021-12-13
4689,EXCAVATING,2021-12-13
4690,EXCAVATING,2021-12-13
4691,EXCAVATING,2021-12-13
4692,OTHER,2021-12-13
4693,OTHER,2021-12-13
4694,EXCAVATING,2021-12-13
4695,EXCAVATING,2021-12-13
4697,EXCAVATING,2021-12-13
4698,EXCAVATING,2021-12-13
4699,EXCAVATING,2021-12-13
4700,EXCAVATING,2021-12-13
4701,EXCAVATING,2021-12-13
4702,EXCAVATING,2021-12-13
4703,OTHER,2021-12-13
4704,EXCAVATING,2021-12-13
4705,EXCAVATING,2021-12-13
4706,EXCAVATING,2021-12-13
4707,EXCAVATING,2021-12-13
4708,EXCAVATING,2021-12-13
4709,OTHER,2021-12-13
4710,OTHER,2021-12-13
4711,EXCAVATING,2021-12-13
4712,EXCAVATING,2021-12-13
4713,EXCAVATING,2021-12-13
4714,OTHER,2021-12-13
4715,EXCAVATING,2021-12-13
4716,EXCAVATING,2021-12-13
4717,EXCAVATING,2021-12-13
4718,EXCAVATING,2021-12-13
4719,EXCAVATING,2021-12-13
4720,EXCAVATING,2021-12-13
4721,EXCAVATING,2021-12-13
4725,OTHER,2021-12-13
4726,EXCAVATING,2021-12-13
4727,EXCAVATING,2021-12-13
4728,EXCAVATING,2021-12-13
4729,EXCAVATING,2021-12-13
4730,EXCAVATING,2021-12-13
4731,EXCAVATING,2021-12-13
4732,EXCAVATING,2021-12-13
4733,EXCAVATING,2021-12-13
4734,EXCAVATING,2021-12-13
4735,OTHER,2021-12-13
4736,EXCAVATING,2021-12-13
4737,OTHER,2021-12-13
4738,EXCAVATING,2021-12-13
4739,EXCAVATING,2021-12-13
4740,OTHER,2021-12-13
4741,OTHER,2021-12-13
4742,OTHER,2021-12-13
4743,OTHER,2021-12-13
4744,EXCAVATING,2021-12-13
4745,EXCAVATING,2021-12-13
4746,EXCAVATING,2021-12-13
4747,OTHER,2021-12-13
4748,OTHER,2021-12-13
4750,EXCAVATING,2021-12-13
4751,EXCAVATING,2021-12-13
4752,EXCAVATING,2021-12-13
4753,EXCAVATING,2021-12-13
4754,EXCAVATING,2021-12-13
4755,EXCAVATING,2021-12-13
4756,EXCAVATING,2021-12-13
4758,EXCAVATING,2021-12-13
4759,EXCAVATING,2021-12-13
4760,EXCAVATING,2021-12-13
4761,EXCAVATING,2021-12-13
4762,OTHER,2021-12-13
4763,EXCAVATING,2021-12-13
4764,EXCAVATING,2021-12-13
4766,EXCAVATING,2021-12-13
4767,EXCAVATING,2021-12-13
4768,EXCAVATING,2021-12-13
4769,EXCAVATING,2021-12-13
4770,EXCAVATING,2021-12-13
4771,EXCAVATING,2021-12-13
4772,EXCAVATING,2021-12-13
4773,EXCAVATING,2021-12-13
4774,EXCAVATING,2021-12-13
4775,EXCAVATING,2021-12-13
4776,EXCAVATING,2021-12-13
4777,EXCAVATING,2021-12-13
4778,EXCAVATING,2021-12-13
4779,EXCAVATING,2021-12-13
4780,OTHER,2021-12-13
4781,OTHER,2021-12-13
4782,OTHER,2021-12-13
4783,OTHER,2021-12-13
4784,OTHER,2021-12-13
4785,OTHER,2021-12-13
4786,OTHER,2021-12-13
4787,OTHER,2021-12-13
4788,OTHER,2021-12-13
4789,EXCAVATING,2021-12-13
4790,OTHER,2021-12-13
4791,EXCAVATING,2021-12-13
4792,EXCAVATING,2021-12-13
4793,EXCAVATING,2021-12-13
4794,EXCAVATING,2021-12-13
4795,EXCAVATING,2021-12-13
4796,EXCAVATING,2021-12-13
4797,EXCAVATING,2021-12-13
4798,EXCAVATING,2021-12-13
4799,EXCAVATING,2021-12-13
4800,OTHER,2021-12-13
4801,EXCAVATING,2021-12-13
4802,EXCAVATING,2021-12-13
4804,OTHER,2021-12-13
4805,EXCAVATING,2021-12-13
4806,OTHER,2021-12-13
4807,EXCAVATING,2021-12-13
4808,OTHER,2021-12-13
4809,EXCAVATING,2021-12-13
4810,EXCAVATING,2021-12-13
4811,EXCAVATING,2021-12-13
4812,EXCAVATING,2021-12-13
4813,EXCAVATING,2021-12-13
4814,OTHER,2021-12-13
4815,EXCAVATING,2021-12-13
4816,EXCAVATING,2021-12-13
4817,EXCAVATING,2021-12-13
4818,EXCAVATING,2021-12-13
4819,EXCAVATING,2021-12-13
4820,EXCAVATING,2021-12-13
4821,OTHER,2021-12-13
4822,OTHER,2021-12-13
4823,CABLE_TOOL,2021-12-13
4824,EXCAVATING,2021-12-13
4825,EXCAVATING,2021-12-13
4826,EXCAVATING,2021-12-13
4827,EXCAVATING,2021-12-13
4829,EXCAVATING,2021-12-13
4830,OTHER,2021-12-13
4831,OTHER,2021-12-13
4832,EXCAVATING,2021-12-13
4833,EXCAVATING,2021-12-13
4834,OTHER,2021-12-13
4835,OTHER,2021-12-13
4836,EXCAVATING,2021-12-13
4837,OTHER,2021-12-13
4838,EXCAVATING,2021-12-13
4839,EXCAVATING,2021-12-13
4840,EXCAVATING,2021-12-13
4841,EXCAVATING,2021-12-13
4842,EXCAVATING,2021-12-13
4843,EXCAVATING,2021-12-13
4844,OTHER,2021-12-13
4845,OTHER,2021-12-13
4846,EXCAVATING,2021-12-13
4847,EXCAVATING,2021-12-13
4848,OTHER,2021-12-13
4849,EXCAVATING,2021-12-13
4850,EXCAVATING,2021-12-13
4851,OTHER,2021-12-13
4852,OTHER,2021-12-13
4853,OTHER,2021-12-13
4854,EXCAVATING,2021-12-13
4855,EXCAVATING,2021-12-13
4856,EXCAVATING,2021-12-13
4857,OTHER,2021-12-13
4859,EXCAVATING,2021-12-13
4860,EXCAVATING,2021-12-13
4861,EXCAVATING,2021-12-13
4862,EXCAVATING,2021-12-13
4863,OTHER,2021-12-13
4864,EXCAVATING,2021-12-13
4865,EXCAVATING,2021-12-13
4866,EXCAVATING,2021-12-13
4868,EXCAVATING,2021-12-13
4870,EXCAVATING,2021-12-13
4871,EXCAVATING,2021-12-13
4872,EXCAVATING,2021-12-13
4873,EXCAVATING,2021-12-13
4874,EXCAVATING,2021-12-13
4875,OTHER,2021-12-13
4876,EXCAVATING,2021-12-13
4877,OTHER,2021-12-13
4878,EXCAVATING,2021-12-13
4879,EXCAVATING,2021-12-13
4880,EXCAVATING,2021-12-13
4881,EXCAVATING,2021-12-13
4882,EXCAVATING,2021-12-13
4883,EXCAVATING,2021-12-13
4884,EXCAVATING,2021-12-13
4885,EXCAVATING,2021-12-13
4886,EXCAVATING,2021-12-13
4887,EXCAVATING,2021-12-13
4889,EXCAVATING,2021-12-13
4890,EXCAVATING,2021-12-13
4891,EXCAVATING,2021-12-13
4892,OTHER,2021-12-13
4893,EXCAVATING,2021-12-13
4894,EXCAVATING,2021-12-13
4895,OTHER,2021-12-13
4896,EXCAVATING,2021-12-13
4897,EXCAVATING,2021-12-13
4898,EXCAVATING,2021-12-13
4899,EXCAVATING,2021-12-13
4901,EXCAVATING,2021-12-13
4902,OTHER,2021-12-13
4903,EXCAVATING,2021-12-13
4905,OTHER,2021-12-13
4906,EXCAVATING,2021-12-13
4907,EXCAVATING,2021-12-13
4908,OTHER,2021-12-13
4909,EXCAVATING,2021-12-13
4910,EXCAVATING,2021-12-13
4911,OTHER,2021-12-13
4912,EXCAVATING,2021-12-13
4913,EXCAVATING,2021-12-13
4914,EXCAVATING,2021-12-13
4915,EXCAVATING,2021-12-13
4917,EXCAVATING,2021-12-13
4918,OTHER,2021-12-13
4919,EXCAVATING,2021-12-13
4920,OTHER,2021-12-13
4921,OTHER,2021-12-13
4922,EXCAVATING,2021-12-13
4923,OTHER,2021-12-13
4927,EXCAVATING,2021-12-13
4928,EXCAVATING,2021-12-13
4929,EXCAVATING,2021-12-13
4930,EXCAVATING,2021-12-13
4931,EXCAVATING,2021-12-13
4932,EXCAVATING,2021-12-13
4934,OTHER,2021-12-13
4935,EXCAVATING,2021-12-13
4936,EXCAVATING,2021-12-13
4937,EXCAVATING,2021-12-13
4938,EXCAVATING,2021-12-13
4939,OTHER,2021-12-13
4940,EXCAVATING,2021-12-13
4941,EXCAVATING,2021-12-13
4942,EXCAVATING,2021-12-13
4943,EXCAVATING,2021-12-13
4944,OTHER,2021-12-13
4945,OTHER,2021-12-13
4946,OTHER,2021-12-13
4947,EXCAVATING,2021-12-13
4948,EXCAVATING,2021-12-13
4949,OTHER,2021-12-13
4950,OTHER,2021-12-13
4951,OTHER,2021-12-13
4952,EXCAVATING,2021-12-13
4953,EXCAVATING,2021-12-13
4954,EXCAVATING,2021-12-13
4955,EXCAVATING,2021-12-13
4957,EXCAVATING,2021-12-13
4958,OTHER,2021-12-13
4959,OTHER,2021-12-13
4960,EXCAVATING,2021-12-13
4961,OTHER,2021-12-13
4962,EXCAVATING,2021-12-13
4963,EXCAVATING,2021-12-13
4964,EXCAVATING,2021-12-13
4965,EXCAVATING,2021-12-13
4966,EXCAVATING,2021-12-13
4967,EXCAVATING,2021-12-13
4968,OTHER,2021-12-13
4969,EXCAVATING,2021-12-13
4970,OTHER,2021-12-13
4971,OTHER,2021-12-13
4972,EXCAVATING,2021-12-13
4973,OTHER,2021-12-13
4974,EXCAVATING,2021-12-13
4975,OTHER,2021-12-13
4976,EXCAVATING,2021-12-13
4977,EXCAVATING,2021-12-13
4978,EXCAVATING,2021-12-13
4979,EXCAVATING,2021-12-13
4980,OTHER,2021-12-13
4981,EXCAVATING,2021-12-13
4984,EXCAVATING,2021-12-13
4985,EXCAVATING,2021-12-13
4986,EXCAVATING,2021-12-13
4988,OTHER,2021-12-13
4989,EXCAVATING,2021-12-13
4990,EXCAVATING,2021-12-13
4991,EXCAVATING,2021-12-13
4992,EXCAVATING,2021-12-13
4993,EXCAVATING,2021-12-13
4994,EXCAVATING,2021-12-13
4996,EXCAVATING,2021-12-13
4997,OTHER,2021-12-13
4998,EXCAVATING,2021-12-13
4999,EXCAVATING,2021-12-13
5000,EXCAVATING,2021-12-13
5002,EXCAVATING,2021-12-13
5003,EXCAVATING,2021-12-13
5004,EXCAVATING,2021-12-13
5008,EXCAVATING,2021-12-13
5010,EXCAVATING,2021-12-13
5012,EXCAVATING,2021-12-13
5013,EXCAVATING,2021-12-13
5015,OTHER,2021-12-13
5016,EXCAVATING,2021-12-13
5020,EXCAVATING,2021-12-13
5021,EXCAVATING,2021-12-13
5023,OTHER,2021-12-13
5024,OTHER,2021-12-13
5026,EXCAVATING,2021-12-13
5027,EXCAVATING,2021-12-13
5028,OTHER,2021-12-13
5029,OTHER,2021-12-13
5030,OTHER,2021-12-13
5031,EXCAVATING,2021-12-13
5032,EXCAVATING,2021-12-13
5033,EXCAVATING,2021-12-13
5036,EXCAVATING,2021-12-13
5037,EXCAVATING,2021-12-13
5038,EXCAVATING,2021-12-13
5039,EXCAVATING,2021-12-13
5040,EXCAVATING,2021-12-13
5041,EXCAVATING,2021-12-13
5042,EXCAVATING,2021-12-13
5043,EXCAVATING,2021-12-13
5044,EXCAVATING,2021-12-13
5045,EXCAVATING,2021-12-13
5047,OTHER,2021-12-13
5048,OTHER,2021-12-13
5049,EXCAVATING,2021-12-13
5050,OTHER,2021-12-13
5053,OTHER,2021-12-13
5058,EXCAVATING,2021-12-13
5059,EXCAVATING,2021-12-13
5060,EXCAVATING,2021-12-13
5062,EXCAVATING,2021-12-13
5063,EXCAVATING,2021-12-13
5065,EXCAVATING,2021-12-13
5066,EXCAVATING,2021-12-13
5067,OTHER,2021-12-13
5068,EXCAVATING,2021-12-13
5069,EXCAVATING,2021-12-13
5070,EXCAVATING,2021-12-13
5071,EXCAVATING,2021-12-13
5072,EXCAVATING,2021-12-13
5073,EXCAVATING,2021-12-13
5075,EXCAVATING,2021-12-13
5076,EXCAVATING,2021-12-13
5077,EXCAVATING,2021-12-13
5078,EXCAVATING,2021-12-13
5080,EXCAVATING,2021-12-13
5081,EXCAVATING,2021-12-13
5082,OTHER,2021-12-13
5083,EXCAVATING,2021-12-13
5084,EXCAVATING,2021-12-13
5085,EXCAVATING,2021-12-13
5086,OTHER,2021-12-13
5087,EXCAVATING,2021-12-13
5088,EXCAVATING,2021-12-13
5089,EXCAVATING,2021-12-13
5090,EXCAVATING,2021-12-13
5092,EXCAVATING,2021-12-13
5094,EXCAVATING,2021-12-13
5095,OTHER,2021-12-13
5096,EXCAVATING,2021-12-13
5098,EXCAVATING,2021-12-13
5099,EXCAVATING,2021-12-13
5101,OTHER,2021-12-13
5102,EXCAVATING,2021-12-13
5103,EXCAVATING,2021-12-13
5104,EXCAVATING,2021-12-13
5105,EXCAVATING,2021-12-13
5106,EXCAVATING,2021-12-13
5108,OTHER,2021-12-13
5109,EXCAVATING,2021-12-13
5111,EXCAVATING,2021-12-13
5112,OTHER,2021-12-13
5113,EXCAVATING,2021-12-13
5114,EXCAVATING,2021-12-13
5115,EXCAVATING,2021-12-13
5116,EXCAVATING,2021-12-13
5117,OTHER,2021-12-13
5118,EXCAVATING,2021-12-13
5119,EXCAVATING,2021-12-13
5120,EXCAVATING,2021-12-13
5122,OTHER,2021-12-13
5124,EXCAVATING,2021-12-13
5126,EXCAVATING,2021-12-13
5127,OTHER,2021-12-13
5128,EXCAVATING,2021-12-13
5129,OTHER,2021-12-13
5130,EXCAVATING,2021-12-13
5131,EXCAVATING,2021-12-13
5132,EXCAVATING,2021-12-13
5133,EXCAVATING,2021-12-13
5134,OTHER,2021-12-13
5135,EXCAVATING,2021-12-13
5136,EXCAVATING,2021-12-13
5137,OTHER,2021-12-13
5138,EXCAVATING,2021-12-13
5139,OTHER,2021-12-13
5140,EXCAVATING,2021-12-13
5141,EXCAVATING,2021-12-13
5142,EXCAVATING,2021-12-13
5143,EXCAVATING,2021-12-13
5144,EXCAVATING,2021-12-13
5145,EXCAVATING,2021-12-13
5146,EXCAVATING,2021-12-13
5148,EXCAVATING,2021-12-13
5151,EXCAVATING,2021-12-13
5152,EXCAVATING,2021-12-13
5153,OTHER,2021-12-13
5155,EXCAVATING,2021-12-13
5157,EXCAVATING,2021-12-13
5158,EXCAVATING,2021-12-13
5159,EXCAVATING,2021-12-13
5160,EXCAVATING,2021-12-13
5161,EXCAVATING,2021-12-13
5162,EXCAVATING,2021-12-13
5163,EXCAVATING,2021-12-13
5164,EXCAVATING,2021-12-13
5165,EXCAVATING,2021-12-13
5166,EXCAVATING,2021-12-13
5175,EXCAVATING,2021-12-13
5177,EXCAVATING,2021-12-13
5178,OTHER,2021-12-13
5180,EXCAVATING,2021-12-13
5181,EXCAVATING,2021-12-13
5182,OTHER,2021-12-13
5183,EXCAVATING,2021-12-13
5184,EXCAVATING,2021-12-13
5185,EXCAVATING,2021-12-13
5186,OTHER,2021-12-13
5187,OTHER,2021-12-13
5188,EXCAVATING,2021-12-13
5189,EXCAVATING,2021-12-13
5190,EXCAVATING,2021-12-13
5191,EXCAVATING,2021-12-13
5192,EXCAVATING,2021-12-13
5193,EXCAVATING,2021-12-13
5194,EXCAVATING,2021-12-13
5195,EXCAVATING,2021-12-13
5196,EXCAVATING,2021-12-13
5197,OTHER,2021-12-13
5198,EXCAVATING,2021-12-13
5199,EXCAVATING,2021-12-13
5201,OTHER,2021-12-13
5202,EXCAVATING,2021-12-13
5203,EXCAVATING,2021-12-13
5204,OTHER,2021-12-13
5205,EXCAVATING,2021-12-13
5206,EXCAVATING,2021-12-13
5207,EXCAVATING,2021-12-13
5208,EXCAVATING,2021-12-13
5209,EXCAVATING,2021-12-13
5210,EXCAVATING,2021-12-13
5212,EXCAVATING,2021-12-13
5213,OTHER,2021-12-13
5214,OTHER,2021-12-13
5215,OTHER,2021-12-13
5216,OTHER,2021-12-13
5217,OTHER,2021-12-13
5218,EXCAVATING,2021-12-13
5220,EXCAVATING,2021-12-13
5221,EXCAVATING,2021-12-13
5222,EXCAVATING,2021-12-13
5223,EXCAVATING,2021-12-13
5224,EXCAVATING,2021-12-13
5225,EXCAVATING,2021-12-13
5226,OTHER,2021-12-13
5227,OTHER,2021-12-13
5228,EXCAVATING,2021-12-13
5230,EXCAVATING,2021-12-13
5231,EXCAVATING,2021-12-13
5232,EXCAVATING,2021-12-13
5233,EXCAVATING,2021-12-13
5234,OTHER,2021-12-13
5235,EXCAVATING,2021-12-13
5236,OTHER,2021-12-13
5237,EXCAVATING,2021-12-13
5238,EXCAVATING,2021-12-13
5239,EXCAVATING,2021-12-13
5240,EXCAVATING,2021-12-13
5241,EXCAVATING,2021-12-13
5243,EXCAVATING,2021-12-13
5244,EXCAVATING,2021-12-13
5245,EXCAVATING,2021-12-13
5246,EXCAVATING,2021-12-13
5247,EXCAVATING,2021-12-13
5248,EXCAVATING,2021-12-13
5250,EXCAVATING,2021-12-13
5251,EXCAVATING,2021-12-13
5252,OTHER,2021-12-13
5253,EXCAVATING,2021-12-13
5254,EXCAVATING,2021-12-13
5255,EXCAVATING,2021-12-13
5256,EXCAVATING,2021-12-13
5257,EXCAVATING,2021-12-13
5258,OTHER,2021-12-13
5259,EXCAVATING,2021-12-13
5260,EXCAVATING,2021-12-13
5261,OTHER,2021-12-13
5262,EXCAVATING,2021-12-13
5263,EXCAVATING,2021-12-13
5264,EXCAVATING,2021-12-13
5265,EXCAVATING,2021-12-13
5266,EXCAVATING,2021-12-13
5268,OTHER,2021-12-13
5269,EXCAVATING,2021-12-13
5270,EXCAVATING,2021-12-13
5271,EXCAVATING,2021-12-13
5272,EXCAVATING,2021-12-13
5274,EXCAVATING,2021-12-13
5275,EXCAVATING,2021-12-13
5276,EXCAVATING,2021-12-13
5277,EXCAVATING,2021-12-13
5278,EXCAVATING,2021-12-13
5279,EXCAVATING,2021-12-13
5281,EXCAVATING,2021-12-13
5282,EXCAVATING,2021-12-13
5284,OTHER,2021-12-13
5286,EXCAVATING,2021-12-13
5287,EXCAVATING,2021-12-13
5288,EXCAVATING,2021-12-13
5290,EXCAVATING,2021-12-13
5291,EXCAVATING,2021-12-13
5292,EXCAVATING,2021-12-13
5293,OTHER,2021-12-13
5295,OTHER,2021-12-13
5296,EXCAVATING,2021-12-13
5297,EXCAVATING,2021-12-13
5298,OTHER,2021-12-13
5299,EXCAVATING,2021-12-13
5301,EXCAVATING,2021-12-13
5302,OTHER,2021-12-13
5304,EXCAVATING,2021-12-13
5306,EXCAVATING,2021-12-13
5308,EXCAVATING,2021-12-13
5309,EXCAVATING,2021-12-13
5310,OTHER,2021-12-13
5312,OTHER,2021-12-13
5313,OTHER,2021-12-13
5314,EXCAVATING,2021-12-13
5315,OTHER,2021-12-13
5316,EXCAVATING,2021-12-13
5317,EXCAVATING,2021-12-13
5318,OTHER,2021-12-13
5319,EXCAVATING,2021-12-13
5320,EXCAVATING,2021-12-13
5321,EXCAVATING,2021-12-13
5325,EXCAVATING,2021-12-13
5326,EXCAVATING,2021-12-13
5327,EXCAVATING,2021-12-13
5328,EXCAVATING,2021-12-13
5329,EXCAVATING,2021-12-13
5330,OTHER,2021-12-13
5331,OTHER,2021-12-13
5332,OTHER,2021-12-13
5333,EXCAVATING,2021-12-13
5334,EXCAVATING,2021-12-13
5335,EXCAVATING,2021-12-13
5336,OTHER,2021-12-13
5337,EXCAVATING,2021-12-13
5338,OTHER,2021-12-13
5340,OTHER,2021-12-13
5341,EXCAVATING,2021-12-13
5345,EXCAVATING,2021-12-13
5346,EXCAVATING,2021-12-13
5348,EXCAVATING,2021-12-13
5349,EXCAVATING,2021-12-13
5350,EXCAVATING,2021-12-13
5351,EXCAVATING,2021-12-13
5352,EXCAVATING,2021-12-13
5353,OTHER,2021-12-13
5354,EXCAVATING,2021-12-13
5355,EXCAVATING,2021-12-13
5356,OTHER,2021-12-13
5357,EXCAVATING,2021-12-13
5358,EXCAVATING,2021-12-13
5359,EXCAVATING,2021-12-13
5360,OTHER,2021-12-13
5361,EXCAVATING,2021-12-13
5362,EXCAVATING,2021-12-13
5363,EXCAVATING,2021-12-13
5364,EXCAVATING,2021-12-13
5365,EXCAVATING,2021-12-13
5367,EXCAVATING,2021-12-13
5368,EXCAVATING,2021-12-13
5370,EXCAVATING,2021-12-13
5371,EXCAVATING,2021-12-13
5372,EXCAVATING,2021-12-13
